row,id,track,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,track_href
3498,0BCy325UZyR9z0t0uxwn2N,H.O.L.Y.,0.385,0.525,194186,0.685,0,G,0.0731,-3.954,Minor,0.0351,78.003,4,0.54,https://api.spotify.com/v1/tracks/0BCy325UZyR9z0t0uxwn2N
3499,1MtUq6Wp1eQ8PC6BbPCj8P,I Took A Pill In Ibiza - Seeb Remix,0.0353,0.663,197933,0.713,7.68E-06,G,0.0843,-6.647,Minor,0.112,101.965,4,0.69,https://api.spotify.com/v1/tracks/1MtUq6Wp1eQ8PC6BbPCj8P
3500,5WI2ltQIdwgzf1SNE76JyR,Never Be Like You (feat. Kai),0.453,0.444,234909,0.557,0,C,0.152,-5.476,Major,0.0602,115.058,4,0.296,https://api.spotify.com/v1/tracks/5WI2ltQIdwgzf1SNE76JyR
3501,5kqIPrATaCc2LqxVWzQGbk,7 Years,0.287,0.765,237300,0.473,0,A#,0.391,-5.829,Major,0.0514,119.992,4,0.34,https://api.spotify.com/v1/tracks/5kqIPrATaCc2LqxVWzQGbk
3502,3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,0.0462,0.734,202333,0.637,2.29E-05,E,0.0602,-5.677,Minor,0.141,169.977,4,0.648,https://api.spotify.com/v1/tracks/3CRDbSIZ4r5MsZ0YwxuEkn
3503,76hfruVvmfQbw0eYn1nmeC,Cake By The Ocean,0.156,0.774,219146,0.765,0,E,0.0373,-5.439,Minor,0.0502,119.001,4,0.917,https://api.spotify.com/v1/tracks/76hfruVvmfQbw0eYn1nmeC
3504,50kpGaPAhYJ3sGmk6vplg0,Love Yourself,0.856,0.607,233720,0.376,0,E,0.285,-9.954,Major,0.453,102.541,4,0.545,https://api.spotify.com/v1/tracks/50kpGaPAhYJ3sGmk6vplg0
3505,13HVjjWUZFaWilh2QUJKsP,Let It Go,0.818,0.546,260533,0.311,1.65E-05,C#,0.107,-10.396,Major,0.0288,147.464,4,0.246,https://api.spotify.com/v1/tracks/13HVjjWUZFaWilh2QUJKsP
3506,7l94dyN2hX9c6wWcZQuOGJ,Dangerous Woman,0.0529,0.662,235946,0.602,0,E,0.356,-5.369,Minor,0.0401,133.969,3,0.29,https://api.spotify.com/v1/tracks/7l94dyN2hX9c6wWcZQuOGJ
3507,6Knv6wdA0luoMUuuoYi2i1,My House,0.0215,0.688,192190,0.702,0,G,0.128,-4.792,Minor,0.0499,94.006,4,0.74,https://api.spotify.com/v1/tracks/6Knv6wdA0luoMUuuoYi2i1
3508,4h0zU3O9R5xzuTmNO7dNDU,Lost Boy,0.965,0.71,275280,0.0565,0,G,0.0889,-15.099,Major,0.0534,123.994,4,0.348,https://api.spotify.com/v1/tracks/4h0zU3O9R5xzuTmNO7dNDU
3509,6hmhG1b4LEyNuashVvuIAo,Never Forget You,0.00312,0.583,213427,0.732,9.86E-06,B,0.269,-5.728,Minor,0.0457,145.992,4,0.276,https://api.spotify.com/v1/tracks/6hmhG1b4LEyNuashVvuIAo
3510,40YcuQysJ0KlGQTeGUosTC,"Me, Myself & I",0.0186,0.757,251466,0.672,0,C,0.158,-6.524,Minor,0.0955,111.996,4,0.382,https://api.spotify.com/v1/tracks/40YcuQysJ0KlGQTeGUosTC
3511,0PDUDa38GO8lMxLCRc4lL1,PILLOWTALK,0.117,0.584,202746,0.7,0,B,0.0939,-4.275,Major,0.0456,124.944,4,0.438,https://api.spotify.com/v1/tracks/0PDUDa38GO8lMxLCRc4lL1
3512,376KnY4TrgBITxjlnbnmIy,Cut It (feat. Young Dolph),0.135,0.875,222600,0.673,0,G,0.292,-4.184,Major,0.0932,130,4,0.231,https://api.spotify.com/v1/tracks/376KnY4TrgBITxjlnbnmIy
3513,0PJIbOdMs3bd5AT8liULMQ,oui,0.192,0.715,238320,0.703,0,F,0.113,-3.825,Major,0.0503,119.749,4,0.596,https://api.spotify.com/v1/tracks/0PJIbOdMs3bd5AT8liULMQ
3514,10I3CmmwT0BkOVhduDy53o,Really Really,0.00427,0.762,232093,0.666,0,C,0.127,-6.055,Major,0.0916,118.97,4,0.278,https://api.spotify.com/v1/tracks/10I3CmmwT0BkOVhduDy53o
3515,0wdKiSBUT7aZkXUIdJWcwC,2 Phones,0.157,0.895,240000,0.681,0,G,0.189,-5.267,Minor,0.358,121.918,4,0.554,https://api.spotify.com/v1/tracks/0wdKiSBUT7aZkXUIdJWcwC
3516,43PuMrRfbyyuz4QpZ3oAwN,Exchange,0.108,0.53,194613,0.433,0,F#,0.135,-10.598,Major,0.185,160.14,4,0.274,https://api.spotify.com/v1/tracks/43PuMrRfbyyuz4QpZ3oAwN
3517,7soJgKhQTO8hLP2JPRkL5O,One Call Away,0.403,0.667,194453,0.613,0,C#,0.115,-5.353,Major,0.0344,91.024,4,0.47,https://api.spotify.com/v1/tracks/7soJgKhQTO8hLP2JPRkL5O
3518,5jsw9uXEGuKyJzs0boZ1bT,Stitches,0.0152,0.746,206880,0.754,0,C#,0.0486,-6.681,Major,0.067,149.882,4,0.764,https://api.spotify.com/v1/tracks/5jsw9uXEGuKyJzs0boZ1bT
3519,0W2BbMWtcElQhaROLbzXTU,Don't Hurt Yourself,0.346,0.635,221688,0.459,0,B,0.111,-7.932,Major,0.0346,130.036,4,0.365,https://api.spotify.com/v1/tracks/0W2BbMWtcElQhaROLbzXTU
3520,27GmP9AWRs744SzKcpJsTZ,Jumpman,0.0563,0.852,205879,0.553,0,C#,0.332,-7.286,Major,0.187,142.072,4,0.656,https://api.spotify.com/v1/tracks/27GmP9AWRs744SzKcpJsTZ
3521,6X4JeTWCuKEzKOEHXDtyBo,Little Red Corvette,0.235,0.777,188613,0.7,8.02E-06,C#,0.836,-11.045,Major,0.0869,122.94,4,0.802,https://api.spotify.com/v1/tracks/6X4JeTWCuKEzKOEHXDtyBo
3522,1LxKKYsJNPeBdOwdudsJzv,Down In the DM,0.00157,0.776,182733,0.662,2.10E-05,C#,0.0887,-7.016,Minor,0.0489,152.927,4,0.324,https://api.spotify.com/v1/tracks/1LxKKYsJNPeBdOwdudsJzv
3523,1LoriJC05IrHIDwj3q0KC1,Hands To Myself,0.0147,0.811,200680,0.499,2.44E-06,F,0.342,-7.161,Minor,0.118,111.016,4,0.466,https://api.spotify.com/v1/tracks/1LoriJC05IrHIDwj3q0KC1
3524,7fBv7CLKzipRk6EC6TWHOB,The Hills,0.0671,0.58,242253,0.565,0,C,0.135,-7.065,Minor,0.0488,112.986,4,0.138,https://api.spotify.com/v1/tracks/7fBv7CLKzipRk6EC6TWHOB
3525,5kNe7PE09d6Kvw5pAsx23n,Die A Happy Man,0.381,0.66,227426,0.383,0,D,0.119,-9.377,Major,0.0304,83.096,4,0.381,https://api.spotify.com/v1/tracks/5kNe7PE09d6Kvw5pAsx23n
3526,0wwPcA6wtMf6HUMpIRdeP7,Hotline Bling,0.00302,0.903,267066,0.621,0.000186,D,0.0504,-8.132,Major,0.0578,134.969,4,0.553,https://api.spotify.com/v1/tracks/0wwPcA6wtMf6HUMpIRdeP7
3527,5NQbUaeTEOGdD6hHcre0dZ,679 (feat. Remy Boyz),0.00256,0.618,196693,0.717,0,G,0.625,-5.738,Major,0.318,190.05,4,0.603,https://api.spotify.com/v1/tracks/5NQbUaeTEOGdD6hHcre0dZ
3528,2YlZnw2ikdb837oKMKjBkW,Like I'm Gonna Lose You,0.4,0.63,225053,0.53,0,C,0.177,-7.259,Major,0.0434,108.038,3,0.417,https://api.spotify.com/v1/tracks/2YlZnw2ikdb837oKMKjBkW
3529,2Gyc6e2cLxA5hoX1NOvYnU,Say It,0.0862,0.546,237786,0.529,6.50E-06,B,0.124,-10.511,Minor,0.0583,107.331,4,0.247,https://api.spotify.com/v1/tracks/2Gyc6e2cLxA5hoX1NOvYnU
3530,4B0JvthVoAAuygILe3n4Bs,What Do You Mean?,0.61,0.837,205680,0.571,0.000898,F,0.0849,-8.273,Minor,0.0922,125.034,4,0.801,https://api.spotify.com/v1/tracks/4B0JvthVoAAuygILe3n4Bs
3531,6eT7xZZlB2mwyzJ2sUKG6w,White Iverson,0.233,0.675,256533,0.562,0,G,0.0816,-7.678,Major,0.0352,130.098,4,0.309,https://api.spotify.com/v1/tracks/6eT7xZZlB2mwyzJ2sUKG6w
3532,70eDxAyAraNTiD6lx2ZEnH,Ex's & Oh's,0.0183,0.612,202173,0.921,0,G,0.0576,-2.879,Major,0.0848,139.986,4,0.453,https://api.spotify.com/v1/tracks/70eDxAyAraNTiD6lx2ZEnH
3533,0uyZ5ckiIUbFZd3P6RWmrj,Hide Away,0.225,0.885,192376,0.801,1.65E-06,B,0.0733,-4.716,Minor,0.0882,95.011,4,0.466,https://api.spotify.com/v1/tracks/0uyZ5ckiIUbFZd3P6RWmrj
3534,1BZG99C7Co1r6QUC3zaS59,Same Old Love,0.0223,0.672,229080,0.593,0,B,0.214,-4.01,Minor,0.0304,98.02,4,0.438,https://api.spotify.com/v1/tracks/1BZG99C7Co1r6QUC3zaS59
3535,22VdIZQfgXJea34mQxlt81,Can't Feel My Face,0.112,0.705,213520,0.769,0,A,0.105,-5.526,Minor,0.0426,107.939,4,0.59,https://api.spotify.com/v1/tracks/22VdIZQfgXJea34mQxlt81
3536,1wHZx0LgzFHyeIZkUydNXq,Antidote,0.00767,0.713,262693,0.526,0.000148,C#,0.124,-5.046,Major,0.032,131.05,4,0.131,https://api.spotify.com/v1/tracks/1wHZx0LgzFHyeIZkUydNXq
3537,5wldXGLEOoRXxMWJ8rIUWE,Lean On,0.00346,0.723,176561,0.809,0.00123,G,0.565,-3.081,Minor,0.0625,98.007,4,0.274,https://api.spotify.com/v1/tracks/5wldXGLEOoRXxMWJ8rIUWE
3538,7KA4W4McWYRpgf0fWsJZWB,See You Again,0.371,0.558,180386,0.559,7.49E-06,F#,0.109,-9.222,Major,0.0959,78.558,4,0.62,https://api.spotify.com/v1/tracks/7KA4W4McWYRpgf0fWsJZWB
3539,59HjlYCeBsxdI0fcm3zglw,Wildest Dreams,0.0709,0.553,220440,0.664,0.0056,G#,0.106,-7.417,Major,0.0741,140.06,4,0.467,https://api.spotify.com/v1/tracks/59HjlYCeBsxdI0fcm3zglw
3540,7aftSOGSOpSoIlVAQVBb71,Break Up In A Small Town,0.0749,0.579,229880,0.776,0,G#,0.239,-5.365,Major,0.173,136.044,4,0.434,https://api.spotify.com/v1/tracks/7aftSOGSOpSoIlVAQVBb71
3541,32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk,0.00801,0.856,269666,0.609,8.15E-05,C,0.0344,-7.223,Major,0.0824,114.988,4,0.928,https://api.spotify.com/v1/tracks/32OlwWuMpZ6b0aN2RZOeMS
3542,62vpWI1CHwFy7tMIcSStl8,No Role Modelz,0.302,0.696,292986,0.521,0,A#,0.0565,-8.465,Minor,0.332,100,4,0.458,https://api.spotify.com/v1/tracks/62vpWI1CHwFy7tMIcSStl8
3543,0sQLhT32E9ZG2zn5iYR6nN,Locked Away,0.328,0.508,227280,0.677,0,C#,0.0491,-5.696,Major,0.0656,121.928,5,0.575,https://api.spotify.com/v1/tracks/0sQLhT32E9ZG2zn5iYR6nN
3544,2d8JP84HNLKhmd6IYOoupQ,Trap Queen,0.0244,0.746,222093,0.873,0,G,0.354,-3.803,Major,0.128,148.075,4,0.817,https://api.spotify.com/v1/tracks/2d8JP84HNLKhmd6IYOoupQ
3545,66hayvUbTotekKU3H4ta1f,Where Are ÃŒÃè Now (with Justin Bieber),0.041,0.432,250285,0.781,4.21E-06,E,0.0789,-4.038,Minor,0.0567,139.432,4,0.197,https://api.spotify.com/v1/tracks/66hayvUbTotekKU3H4ta1f
3546,5nN8BwAQDJDguq7Dpd3JQQ,Where Ya At,0.0933,0.813,208026,0.453,0,C#,0.14,-6.941,Major,0.338,161.997,4,0.191,https://api.spotify.com/v1/tracks/5nN8BwAQDJDguq7Dpd3JQQ
3547,2zhk0kypGeOPsaaZcjyc14,Burning House,0.887,0.728,231333,0.253,1.11E-05,C,0.133,-8.427,Major,0.0304,140.923,4,0.457,https://api.spotify.com/v1/tracks/2zhk0kypGeOPsaaZcjyc14
3548,4OjuzM3rTWp3q60mEldNSF,Hit the Quan - Original Version,0.000235,0.741,181080,0.488,0,G#,0.0488,-8.253,Major,0.362,160.018,4,0.625,https://api.spotify.com/v1/tracks/4OjuzM3rTWp3q60mEldNSF
3549,023OVLNzXhX0j7CxswUt6D,Cheerleader - Felix Jaehn Remix Radio Edit,0.141,0.78,180560,0.68,1.20E-05,E,0.138,-6.081,Major,0.0305,118.026,4,0.594,https://api.spotify.com/v1/tracks/023OVLNzXhX0j7CxswUt6D
3550,2K87XMYnUMqLcX3zvtAF4G,Drag Me Down,0.109,0.73,192120,0.703,0,C,0.0657,-5.672,Minor,0.0369,138.113,4,0.595,https://api.spotify.com/v1/tracks/2K87XMYnUMqLcX3zvtAF4G
3551,5hTpBe8h35rJ67eAWHQsJx,Caroline,0.17,0.941,209640,0.335,0,F,0.262,-10.179,Minor,0.505,120.041,4,0.707,https://api.spotify.com/v1/tracks/5hTpBe8h35rJ67eAWHQsJx
3552,4z8sz6E4YyFuEkv5o7IJni,"Mary, Did You Know?",0.302,0.497,203373,0.312,0,B,0.0968,-9.088,Minor,0.0269,105.036,4,0.177,https://api.spotify.com/v1/tracks/4z8sz6E4YyFuEkv5o7IJni
3553,0fYVliAYKHuPmECRs1pbRf,Renegades,0.0144,0.526,195200,0.862,0.0597,D,0.229,-6.003,Major,0.0905,90.052,4,0.528,https://api.spotify.com/v1/tracks/0fYVliAYKHuPmECRs1pbRf
3554,0H04yVa3DJxoXbLBpAb7iV,I'm Comin' Over,0.0282,0.575,197280,0.845,0,A#,0.0814,-3.838,Major,0.035,127.997,4,0.376,https://api.spotify.com/v1/tracks/0H04yVa3DJxoXbLBpAb7iV
3555,1WoOzgvz6CgH4pX6a1RKGp,My Way (feat. Monty),0.00419,0.748,213053,0.741,0,F#,0.147,-3.103,Major,0.0531,128.077,4,0.537,https://api.spotify.com/v1/tracks/1WoOzgvz6CgH4pX6a1RKGp
3556,1HNkqx9Ahdgi1Ixy2xkKkL,Photograph,0.607,0.614,258986,0.379,0.000464,E,0.0986,-10.48,Major,0.0476,107.989,4,0.201,https://api.spotify.com/v1/tracks/1HNkqx9Ahdgi1Ixy2xkKkL
3557,37f4ITSlgPX81ad2EvmVQr,Fight Song,0.0549,0.564,204013,0.714,0,G,0.155,-4.987,Major,0.129,175.924,4,0.33,https://api.spotify.com/v1/tracks/37f4ITSlgPX81ad2EvmVQr
3558,4kbj5MwxO1bq9wjT5g9HaA,Shut Up and Dance,0.00701,0.578,199080,0.866,0,C#,0.257,-3.804,Major,0.0619,128.038,4,0.619,https://api.spotify.com/v1/tracks/4kbj5MwxO1bq9wjT5g9HaA
3559,34gCuhDGsG4bRPIf9bb02f,Thinking Out Loud,0.474,0.781,281560,0.445,0,D,0.184,-6.061,Major,0.0295,78.998,4,0.591,https://api.spotify.com/v1/tracks/34gCuhDGsG4bRPIf9bb02f
3560,7azo4rpSUh8nXgtonC6Pkq,Thriller,0.0816,0.764,358053,0.887,0.000108,B,0.847,-3.725,Major,0.0738,118.421,4,0.721,https://api.spotify.com/v1/tracks/7azo4rpSUh8nXgtonC6Pkq
3561,7oGZAicScQt96OAW4AruYy,Want to Want Me,0.00906,0.775,207719,0.68,0,C,0.109,-5.508,Minor,0.0629,114.025,4,0.656,https://api.spotify.com/v1/tracks/7oGZAicScQt96OAW4AruYy
3562,2LLFl56eIFGFlnrplUC26f,"Flex (Ooh, Ooh, Ooh)",0.038,0.728,176674,0.62,0,D,0.342,-7.533,Major,0.0434,81.998,4,0.885,https://api.spotify.com/v1/tracks/2LLFl56eIFGFlnrplUC26f
3563,41Fflg7qHiVOD6dEPvsCzO,Worth It,0.063,0.884,224573,0.765,7.04E-06,G#,0.118,-3.865,Major,0.0882,99.987,4,0.594,https://api.spotify.com/v1/tracks/41Fflg7qHiVOD6dEPvsCzO
3564,273dCMFseLcVsoSWx59IoE,Bad Blood,0.0871,0.652,211933,0.802,6.45E-06,G,0.148,-6.114,Major,0.181,170.157,4,0.295,https://api.spotify.com/v1/tracks/273dCMFseLcVsoSWx59IoE
3565,2PIvq1pGrUjY007X5y1UpM,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",0.391,0.66,252226,0.382,0,D,0.0972,-5.919,Minor,0.0304,119.875,3,0.436,https://api.spotify.com/v1/tracks/2PIvq1pGrUjY007X5y1UpM
3566,08zJpaUQVi9FrKv2e32Bah,Planez,0.674,0.65,240320,0.557,0,C#,0.11,-7.762,Major,0.312,129.285,4,0.4,https://api.spotify.com/v1/tracks/08zJpaUQVi9FrKv2e32Bah
3567,5PUawWFG1oIS2NwEcyHaCr,Uma Thurman,0.119,0.623,211573,0.956,0.000227,E,0.617,-2.608,Minor,0.0753,149.958,4,0.739,https://api.spotify.com/v1/tracks/5PUawWFG1oIS2NwEcyHaCr
3568,3G7XYAwtxtoGK7fAm4IlD9,Classic Man,0.185,0.79,226000,0.585,0,G#,0.292,-6.058,Major,0.0348,94.072,4,0.585,https://api.spotify.com/v1/tracks/3G7XYAwtxtoGK7fAm4IlD9
3569,4MflGTO2ZTcSQ12bWcyRgI,"Honey, I'm Good.",0.0324,0.752,199263,0.775,0,A,0.351,-7.289,Major,0.0546,122.014,4,0.595,https://api.spotify.com/v1/tracks/4MflGTO2ZTcSQ12bWcyRgI
3570,0fgZUSa7D7aVvv3GfO0A1n,Post To Be (feat. Chris Brown & Jhene Aiko),0.0697,0.733,226580,0.676,0,A#,0.208,-5.655,Minor,0.0432,97.448,4,0.701,https://api.spotify.com/v1/tracks/0fgZUSa7D7aVvv3GfO0A1n
3571,27pdYORBXUxj1ycvjtMbdl,Bitch Better Have My Money,0.000812,0.552,191938,0.938,0.0266,F#,0.12,-4.12,Major,0.0428,98.025,4,0.63,https://api.spotify.com/v1/tracks/27pdYORBXUxj1ycvjtMbdl
3572,2l8w0zZVn4AZNuzrht7MRT,"Love Me Like You Do - From ""Fifty Shades Of Grey""",0.247,0.262,252534,0.606,0,G#,0.125,-6.646,Major,0.0484,189.857,4,0.275,https://api.spotify.com/v1/tracks/2l8w0zZVn4AZNuzrht7MRT
3573,2tpfxAXiI52znho4WE3XFA,Talking Body,0.0966,0.736,238426,0.761,0,E,0.0823,-5.449,Minor,0.0338,119.999,4,0.114,https://api.spotify.com/v1/tracks/2tpfxAXiI52znho4WE3XFA
3574,57kR5SniQIbsbVoIjjOUDa,You Know You Like It,0.0113,0.426,247266,0.722,1.27E-06,F,0.262,-5.369,Minor,0.196,196.133,4,0.25,https://api.spotify.com/v1/tracks/57kR5SniQIbsbVoIjjOUDa
3575,4NYwy0R3NdvORX2B6OZXBT,Slow Motion,0.679,0.733,197854,0.408,3.92E-05,G,0.11,-7.834,Minor,0.0388,94.947,4,0.291,https://api.spotify.com/v1/tracks/4NYwy0R3NdvORX2B6OZXBT
3576,6DEaND0SHv3sC11xobZLiy,Take Your Time,0.101,0.558,243706,0.719,0,B,0.212,-5.603,Major,0.0419,158.031,4,0.483,https://api.spotify.com/v1/tracks/6DEaND0SHv3sC11xobZLiy
3577,5S9lfZu1YF8xKkgSsqL2Bd,Elastic Heart,0.0117,0.421,257200,0.791,1.48E-05,A,0.146,-4.998,Major,0.0496,130.075,4,0.499,https://api.spotify.com/v1/tracks/5S9lfZu1YF8xKkgSsqL2Bd
3578,11qh54D0PKkBwelpDxxiEU,Girl Crush,0.842,0.5,193320,0.225,0,C,0.112,-10.22,Major,0.0302,173.788,3,0.355,https://api.spotify.com/v1/tracks/11qh54D0PKkBwelpDxxiEU
3579,5xTtaWoae3wi06K5WfVUUH,Shake It Off,0.0561,0.648,219200,0.785,0,G,0.148,-5.414,Major,0.165,160.02,4,0.943,https://api.spotify.com/v1/tracks/5xTtaWoae3wi06K5WfVUUH
3580,1p80LdxRV74UKvL8gnD7ky,Blank Space,0.085,0.752,231826,0.678,1.64E-06,F,0.13,-5.421,Major,0.0646,96.009,4,0.583,https://api.spotify.com/v1/tracks/1p80LdxRV74UKvL8gnD7ky
3581,7q0aQpiLv5tIsupcgQ3Ny4,Budapest,0.0846,0.717,200733,0.455,0,F,0.11,-8.303,Major,0.0276,127.81,4,0.389,https://api.spotify.com/v1/tracks/7q0aQpiLv5tIsupcgQ3Ny4
3582,3cU2wBxuV6nFiuf6PJZNlC,Dear Future Husband,0.375,0.655,184226,0.782,0,C#,0.317,-4.789,Major,0.185,79.427,4,0.832,https://api.spotify.com/v1/tracks/3cU2wBxuV6nFiuf6PJZNlC
3583,1bzM1cd6oqFozdr4wK6HdR,Blessings,0.315,0.789,252040,0.621,0,A#,0.136,-7.685,Minor,0.283,118.891,4,0.158,https://api.spotify.com/v1/tracks/1bzM1cd6oqFozdr4wK6HdR
3584,4e5lEqydMatcEio6ef9Dpf,Phenomenal,0.153,0.64,282546,0.841,0,C#,0.0457,-2.426,Minor,0.0466,121.075,4,0.0471,https://api.spotify.com/v1/tracks/4e5lEqydMatcEio6ef9Dpf
3585,0ifSeVGUr7py5GggttDhXw,All About That Bass,0.0476,0.811,188754,0.879,1.91E-06,A,0.109,-3.724,Major,0.0514,134.064,4,0.962,https://api.spotify.com/v1/tracks/0ifSeVGUr7py5GggttDhXw
3586,5fyIGoaaKelzdyW8ELhYJZ,Feeling Myself,0.437,0.564,237840,0.703,0.00927,D,0.358,-5.459,Major,0.269,139.045,4,0.477,https://api.spotify.com/v1/tracks/5fyIGoaaKelzdyW8ELhYJZ
3587,36seMHoyXmLUNxcwzwjdF7,Please Notice,0.843,0.55,116666,0.271,3.21E-06,D,0.107,-8.451,Major,0.0297,111.344,4,0.198,https://api.spotify.com/v1/tracks/36seMHoyXmLUNxcwzwjdF7
3588,1CS7Sd1u5tWkstBhpssyjP,Take Me to Church,0.634,0.566,241693,0.664,0,E,0.116,-5.303,Minor,0.0464,128.945,4,0.437,https://api.spotify.com/v1/tracks/1CS7Sd1u5tWkstBhpssyjP
3589,7795WJLVKJoAyVoOtCWqXN,I'm Not The Only One,0.529,0.677,239316,0.485,2.04E-05,F,0.0766,-5.795,Major,0.0361,82.001,4,0.493,https://api.spotify.com/v1/tracks/7795WJLVKJoAyVoOtCWqXN
3590,5uqphUYsR45kPYplrYSAQh,Throw Sum Mo,0.0417,0.854,260453,0.645,0.000115,F#,0.103,-8.021,Minor,0.141,142.053,4,0.569,https://api.spotify.com/v1/tracks/5uqphUYsR45kPYplrYSAQh
3591,6gj08XDlv9Duc2fPOxUmVD,Lips Are Movin,0.0506,0.775,182666,0.825,1.03E-06,G,0.111,-5.402,Major,0.0464,139.091,4,0.95,https://api.spotify.com/v1/tracks/6gj08XDlv9Duc2fPOxUmVD
3592,04aAxqtGp5pv12UXAg4pkq,Centuries,0.004,0.385,228360,0.866,0,E,0.111,-2.817,Minor,0.0697,176.014,4,0.551,https://api.spotify.com/v1/tracks/04aAxqtGp5pv12UXAg4pkq
3593,0HZk0QsXPhMNAWNDR3rYE8,Hallelujah,0.47,0.364,268960,0.378,0,G,0.339,-7.381,Minor,0.0331,89.918,3,0.366,https://api.spotify.com/v1/tracks/0HZk0QsXPhMNAWNDR3rYE8
3594,7aXuop4Qambx5Oi3ynsKQr,I Don't Mind,0.205,0.87,251989,0.464,0,E,0.0902,-8.337,Major,0.178,112.974,4,0.457,https://api.spotify.com/v1/tracks/7aXuop4Qambx5Oi3ynsKQr
3595,3JvrhDOgAt6p7K8mDyZwRd,Riptide,0.431,0.484,204280,0.731,0,C#,0.151,-6.694,Major,0.0379,101.654,4,0.51,https://api.spotify.com/v1/tracks/3JvrhDOgAt6p7K8mDyZwRd
3596,4L2K7JKseFCBoHMZEAszW0,Jealous,0.873,0.435,287693,0.155,0,C#,0.107,-8.948,Major,0.046,128.532,3,0.0935,https://api.spotify.com/v1/tracks/4L2K7JKseFCBoHMZEAszW0
3597,7taXl2C2594pF4gjumrF4W,I Don't F**k With You,0.0385,0.815,284413,0.724,0,C#,0.334,-5.658,Major,0.0712,97.957,4,0.366,https://api.spotify.com/v1/tracks/7taXl2C2594pF4gjumrF4W
3598,2bL2gyO6kBdLkNSkxXNh6x,Animals,0.000185,0.279,231013,0.742,0,E,0.593,-6.46,Minor,0.0898,189.868,4,0.328,https://api.spotify.com/v1/tracks/2bL2gyO6kBdLkNSkxXNh6x
3599,5O2P9iiztwhomNh8xkR9lJ,Night Changes,0.859,0.672,226600,0.52,0,G#,0.115,-7.747,Major,0.0353,120.001,4,0.37,https://api.spotify.com/v1/tracks/5O2P9iiztwhomNh8xkR9lJ
3600,2s1sdSqGcKxpPr5lCl7jAV,Chandelier,0.0197,0.399,216120,0.787,6.07E-05,C#,0.0685,-2.88,Major,0.0499,117.089,5,0.572,https://api.spotify.com/v1/tracks/2s1sdSqGcKxpPr5lCl7jAV
3601,4scpF6J5uMBvoh6sFB7EL1,No Type,0.013,0.888,200080,0.483,4.85E-06,F#,0.0926,-7.797,Major,0.154,125.008,4,0.226,https://api.spotify.com/v1/tracks/4scpF6J5uMBvoh6sFB7EL1
3602,5J4ZkQpzMUFojo1CtAZYpn,Love Me Harder,0.00937,0.472,236133,0.714,0,C#,0.0764,-4.389,Minor,0.0334,98.992,4,0.24,https://api.spotify.com/v1/tracks/5J4ZkQpzMUFojo1CtAZYpn
3603,14OxJlLdcHNpgsm4DRwDOB,Habits (Stay High),0.0703,0.733,209160,0.65,6.59E-05,F,0.0829,-3.539,Major,0.0315,110.003,4,0.348,https://api.spotify.com/v1/tracks/14OxJlLdcHNpgsm4DRwDOB
3604,2znzyzlAUc8Z1Ikq9aFOcx,Tuesday (feat. Drake),0.215,0.77,321987,0.664,0.000118,C,0.105,-5.604,Major,0.211,140.163,4,0.472,https://api.spotify.com/v1/tracks/2znzyzlAUc8Z1Ikq9aFOcx
3605,3nAq2hCr1oWsIU54tS98pL,Waves,0.0363,0.386,181573,0.587,3.71E-06,A#,0.332,-4.454,Major,0.0519,96.072,4,0.0565,https://api.spotify.com/v1/tracks/3nAq2hCr1oWsIU54tS98pL
3606,7pNC5ZIKtwUK0ReSpM3P9f,Black Widow,0.181,0.741,209423,0.726,0.000189,D#,0.111,-3.77,Minor,0.143,163.991,4,0.527,https://api.spotify.com/v1/tracks/7pNC5ZIKtwUK0ReSpM3P9f
3607,0Dc7J9VPV4eOInoxUiZrsL,Don't Tell 'Em,0.421,0.851,266840,0.525,0,D,0.111,-5.221,Minor,0.0874,97.988,4,0.405,https://api.spotify.com/v1/tracks/0Dc7J9VPV4eOInoxUiZrsL
3608,252gJUec2oDsGBPcxZs4nX,Walked In,0.0361,0.969,198095,0.491,0,D,0.118,-9.859,Major,0.233,126.048,4,0.768,https://api.spotify.com/v1/tracks/252gJUec2oDsGBPcxZs4nX
3609,3s4U7OHV7gnj42VV72eSZ6,Rather Be (feat. Jess Glynne),0.162,0.799,227833,0.586,2.03E-06,B,0.193,-6.735,Major,0.0377,120.97,4,0.549,https://api.spotify.com/v1/tracks/3s4U7OHV7gnj42VV72eSZ6
3610,6vECYJHxYmm3Ydt3fF01pE,Stolen Dance,0.41,0.887,313684,0.584,0.000314,B,0.101,-8.798,Major,0.0381,114.016,4,0.677,https://api.spotify.com/v1/tracks/6vECYJHxYmm3Ydt3fF01pE
3611,794F99D5BQHS5ZGRXAs7I5,Anaconda,0.0668,0.964,260240,0.605,7.78E-06,A,0.214,-6.223,Major,0.179,129.994,4,0.646,https://api.spotify.com/v1/tracks/794F99D5BQHS5ZGRXAs7I5
