track,acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,,mode,speechiness,tempo,time_signature,track_href,,valence,,,
Lean Back,0.129,0.698,247426,0.922,2Ozc0me9PV5vlt8cokwdvI,0,1,0.106,-3.359,,1,0.517,126.594,5,https://api.spotify.com/v1/tracks/2Ozc0me9PV5vlt8cokwdvI,,0.691,,,
Oye Mi Canto,0.185,0.677,240973,0.946,3J6vrRMz6EfwH2sgYiyNhc,3.56E-06,6,0.274,-2.887,,1,0.0553,96.011,4,https://api.spotify.com/v1/tracks/3J6vrRMz6EfwH2sgYiyNhc,,0.948,,,
My Happy Ending,0.00136,0.414,242413,0.936,6sqNctd7MlJoKDOxPVCAvU,0,2,0.369,-2.407,,1,0.0758,170.229,4,https://api.spotify.com/v1/tracks/6sqNctd7MlJoKDOxPVCAvU,,0.74,,,
The Diary of Jane - Single Version,5.86E-05,0.391,200546,0.963,0faXHILILebCGnJBPU6KJJ,0.0689,10,0.14,-4.378,,0,0.0773,167.065,4,https://api.spotify.com/v1/tracks/0faXHILILebCGnJBPU6KJJ,,0.364,,,
Locked Up,0.0355,0.823,235066,0.567,0YUrjFy4qFKOO5NhM9tYdV,0,7,0.103,-4.392,,1,0.103,89.979,4,https://api.spotify.com/v1/tracks/0YUrjFy4qFKOO5NhM9tYdV,,0.372,,,
If I Ain't Got You,0.603,0.609,228706,0.445,3XVBdLihbNbxUwZosxcGuJ,6.77E-06,7,0.104,-9.129,,1,0.106,118.393,3,https://api.spotify.com/v1/tracks/3XVBdLihbNbxUwZosxcGuJ,,0.166,,,
This Love,0.0556,0.714,206200,0.859,6ECp64rv50XVz93WvxXMGF,0,5,0.118,-4.634,,0,0.0372,95.034,4,https://api.spotify.com/v1/tracks/6ECp64rv50XVz93WvxXMGF,,0.755,,,
Dip It Low,0.0111,0.791,201000,0.725,4L55p6txv9vuCWhpNnY6eY,0.000191,11,0.0882,-4.244,,0,0.076,84.57,4,https://api.spotify.com/v1/tracks/4L55p6txv9vuCWhpNnY6eY,,0.554,,,
Yeah!,0.0183,0.894,250373,0.791,5rb9QrpfcKFHM1EUbSIurX,0,2,0.0388,-4.699,,1,0.112,105.018,4,https://api.spotify.com/v1/tracks/5rb9QrpfcKFHM1EUbSIurX,,0.583,,,
Slow Motion,0.679,0.733,197854,0.408,4NYwy0R3NdvORX2B6OZXBT,3.92E-05,7,0.11,-7.834,,0,0.0388,94.947,4,https://api.spotify.com/v1/tracks/4NYwy0R3NdvORX2B6OZXBT,,0.291,,,
Jesus Walks,0.578,0.427,193733,0.844,62r62ArmWq38cu6QCVgyTc,0,3,0.284,-4.597,,0,0.427,85.346,4,https://api.spotify.com/v1/tracks/62r62ArmWq38cu6QCVgyTc,,0.716,,,
Move Ya Body,0.0234,0.876,232000,0.71,2ndnVdR8si7CW9T8vJRHyW,0.000161,11,0.0573,-6.446,,0,0.0446,121.072,4,https://api.spotify.com/v1/tracks/2ndnVdR8si7CW9T8vJRHyW,,0.828,,,
Confessions Part II - Confessions Special Edition Version,0.0586,0.845,211200,0.467,7wBThXx7BGZHJJ3aN3OPvv,0,1,0.0694,-7.674,,1,0.138,138.007,4,https://api.spotify.com/v1/tracks/7wBThXx7BGZHJJ3aN3OPvv,,0.702,,,
Freek-A-Leek,0.0744,0.756,235186,0.691,4MeDnO5yA2Zi6IMlVApRci,0,2,0.364,-3.718,,1,0.178,104.999,4,https://api.spotify.com/v1/tracks/4MeDnO5yA2Zi6IMlVApRci,,0.632,,,
Naughty Girl,0.237,0.588,208573,0.461,0YGQ3hZcRLC5YX7o0hdmHg,1.54E-05,6,0.0913,-8.686,,0,0.161,200.053,4,https://api.spotify.com/v1/tracks/0YGQ3hZcRLC5YX7o0hdmHg,,0.659,,,
Here Without You,0.0537,0.536,238560,0.55,3NLrRZoMF0Lx6zTlYqeIo4,0,10,0.134,-6.733,,0,0.0248,144.018,4,https://api.spotify.com/v1/tracks/3NLrRZoMF0Lx6zTlYqeIo4,,0.234,,,
My Immortal,0.862,0.186,262533,0.29,4UzVcXufOhGUwF56HT7b8M,0,9,0.13,-9.008,,1,0.0333,68.992,4,https://api.spotify.com/v1/tracks/4UzVcXufOhGUwF56HT7b8M,,0.0776,,,
Overnight Celebrity,0.182,0.828,233360,0.792,2tOZtdbkAMQASWokLvSlzj,0,10,0.281,-5.435,,0,0.179,134.199,4,https://api.spotify.com/v1/tracks/2tOZtdbkAMQASWokLvSlzj,,0.777,,,
Tipsy - Radio Mix,0.0484,0.925,243026,0.748,2lVDc57IMK6nypg2iuEWVR,0,11,0.101,-5.572,,0,0.278,92.978,4,https://api.spotify.com/v1/tracks/2lVDc57IMK6nypg2iuEWVR,,0.615,,,
Red Roses (feat. Landon Cube),0.547,0.691,262544,0.683,3ZhTT6yjZwpPph5MIJ53XY,0,0,0.221,-7.335,,1,0.0954,140.002,4,https://api.spotify.com/v1/tracks/3ZhTT6yjZwpPph5MIJ53XY,,0.456,,,
Dirt Off Your Shoulder / Lying From You,0.0104,0.557,244693,0.905,7dvd3b2oz7AFgXrPBIIYxR,0,11,0.111,-4.506,,1,0.267,160.013,4,https://api.spotify.com/v1/tracks/7dvd3b2oz7AFgXrPBIIYxR,,0.799,,,
100 Years,0.544,0.643,244600,0.569,0B5KeB25moPkcQUnbDvj3t,2.17E-05,7,0.178,-7.459,,1,0.0276,120.507,4,https://api.spotify.com/v1/tracks/0B5KeB25moPkcQUnbDvj3t,,0.275,,,
The Way You Move (feat. Sleepy Brown) - Club Mix,0.126,0.871,234000,0.597,5z7mYFfhw6N6f23VwrokJD,0.000115,5,0.0638,-4.932,,0,0.0464,125.999,4,https://api.spotify.com/v1/tracks/5z7mYFfhw6N6f23VwrokJD,,0.635,,,
Are You Gonna Be My Girl,0.00148,0.613,213800,0.953,305WCRhhS10XUcH6AEwZk6,0.000582,2,0.152,-3.435,,1,0.0855,105.046,4,https://api.spotify.com/v1/tracks/305WCRhhS10XUcH6AEwZk6,,0.537,,,
Hey Ya! - Radio Mix / Club Mix,0.103,0.728,235213,0.974,2PpruBYCo4H7WOBJ7Q2EwM,0.000532,4,0.175,-2.261,,0,0.0665,79.526,4,https://api.spotify.com/v1/tracks/2PpruBYCo4H7WOBJ7Q2EwM,,0.965,,,
Splash Waterfalls,0.119,0.711,290760,0.843,2T8hXV9LUZMDBKR5RALGEa,0,5,0.225,-6.12,,0,0.393,145.989,4,https://api.spotify.com/v1/tracks/2T8hXV9LUZMDBKR5RALGEa,,0.683,,,
First Day Of My Life,0.915,0.468,188800,0.201,5OiaAaIMYlCZONyDBxqk4G,8.28E-05,4,0.0952,-17.024,,1,0.0388,94.422,4,https://api.spotify.com/v1/tracks/5OiaAaIMYlCZONyDBxqk4G,,0.383,,,
Salt Shaker,0.0509,0.884,252440,0.697,4Kd0FzFpOgIGxlBl4HXuFn,0,11,0.094,-6.022,,1,0.128,101.965,4,https://api.spotify.com/v1/tracks/4Kd0FzFpOgIGxlBl4HXuFn,,0.322,,,
Slow Jamz,0.369,0.569,316053,0.744,32UioUCnMFsr2UN7SvDyXj,0,2,0.256,-5.757,,0,0.181,145.063,4,https://api.spotify.com/v1/tracks/32UioUCnMFsr2UN7SvDyXj,,0.59,,,
F**k It (I Don't Want You Back - F**ked Dub,0.0036,0.736,365110,0.901,07OZcJGDIIK1uEzhsYE9Pq,0.000127,10,0.0234,-3.88,,0,0.0434,126.972,4,https://api.spotify.com/v1/tracks/07OZcJGDIIK1uEzhsYE9Pq,,0.62,,,
Through The Wire,0.00865,0.571,221226,0.739,4mmkhcEm1Ljy1U9nwtsxUo,5.21E-06,7,0.158,-6.11,,1,0.247,83.089,4,https://api.spotify.com/v1/tracks/4mmkhcEm1Ljy1U9nwtsxUo,,0.66,,,
Suga Suga,0.657,0.701,239026,0.75,6Nq5lE0CeOAAAqN4qhkbZU,3.13E-06,5,0.0845,-3.191,,0,0.274,82.531,4,https://api.spotify.com/v1/tracks/6Nq5lE0CeOAAAqN4qhkbZU,,0.515,,,
Read Your Mind,0.277,0.75,263506,0.391,6cR1U61DMpYbS2TtNTlSvo,5.99E-06,8,0.0759,-7.087,,0,0.0831,146.191,4,https://api.spotify.com/v1/tracks/6cR1U61DMpYbS2TtNTlSvo,,0.711,,,
You Don't Know My Name,0.589,0.263,366733,0.663,6LGwYMXXgURfaequXipzHx,0.00451,9,0.342,-8.264,,1,0.19,167.271,4,https://api.spotify.com/v1/tracks/6LGwYMXXgURfaequXipzHx,,0.25,,,
Why Don't You & I (feat. Chad Kroeger),0.136,0.495,274360,0.894,43LdgobPlcCc5g9Kmactvy,0,10,0.106,-4.89,,1,0.102,168.062,4,https://api.spotify.com/v1/tracks/43LdgobPlcCc5g9Kmactvy,,0.777,,,
Bring Me To Life,0.00895,0.316,235893,0.945,0COqiPhxzoWICwFCS4eZcp,1.85E-06,4,0.396,-3.169,,0,0.124,189.931,4,https://api.spotify.com/v1/tracks/0COqiPhxzoWICwFCS4eZcp,,0.32,,,
Stand Up,0.358,0.745,213760,0.841,2CtCwQhY0ZLvr8L2l8Bo6e,0,6,0.111,-4.774,,1,0.357,97.909,4,https://api.spotify.com/v1/tracks/2CtCwQhY0ZLvr8L2l8Bo6e,,0.767,,,
Get Low,0.0301,0.521,334066,0.625,0r2Bul2NuCViraT2zX1l5j,0,1,0.121,-7.47,,1,0.067,101.019,4,https://api.spotify.com/v1/tracks/0r2Bul2NuCViraT2zX1l5j,,0.136,,,
Walked Outta Heaven,0.573,0.67,270880,0.616,06ZDLodo1UDVavc3MXREZ3,0,10,0.0535,-6.123,,1,0.225,120.129,4,https://api.spotify.com/v1/tracks/06ZDLodo1UDVavc3MXREZ3,,0.523,,,
Milkshake - Radio Mix,0.00862,0.891,182626,0.77,2s0ouHqJebHfiQ6C1GUFJd,0.0315,1,0.155,-6.124,,1,0.0439,112.997,4,https://api.spotify.com/v1/tracks/2s0ouHqJebHfiQ6C1GUFJd,,0.819,,,
Step In the Name of Love - Remix,0.2,0.775,432146,0.53,7lrAsaTw9CTh5uSr0fvHOd,0,1,0.231,-6.564,,0,0.119,94.985,4,https://api.spotify.com/v1/tracks/7lrAsaTw9CTh5uSr0fvHOd,,0.775,,,
Wat Da Hook Gon Be - Dirty,0.102,0.929,224666,0.595,6njG8EYG1lrROn8P6q46eq,0,10,0.149,-7.035,,0,0.315,94.997,4,https://api.spotify.com/v1/tracks/6njG8EYG1lrROn8P6q46eq,,0.897,,,
Headstrong,0.000172,0.492,285569,0.896,1AEYT6VxrxXPMoQUxsY0E4,2.78E-06,4,0.189,-5.819,,0,0.117,184.981,4,https://api.spotify.com/v1/tracks/1AEYT6VxrxXPMoQUxsY0E4,,0.534,,,
Holidae In,0.0893,0.81,314400,0.791,0FmCLEHfINGqwlyzvklNqy,0,7,0.0838,-5.909,,1,0.181,153.067,4,https://api.spotify.com/v1/tracks/0FmCLEHfINGqwlyzvklNqy,,0.948,,,
So Far Away,0.012,0.407,243573,0.896,6FOpPA0a80RuBqqgDozvja,0,6,0.196,-2.935,,1,0.063,138.697,3,https://api.spotify.com/v1/tracks/6FOpPA0a80RuBqqgDozvja,,0.156,,,
Harder To Breathe,0.0563,0.666,173693,0.892,4V9JDRqKjN8F2HWdlEDxvI,0,1,0.0493,-4.793,,0,0.0482,149.902,4,https://api.spotify.com/v1/tracks/4V9JDRqKjN8F2HWdlEDxvI,,0.967,,,
Shake Ya Tailfeather - Radio,0.152,0.721,295173,0.726,4TJduXYW1Pg96EDNnfiwxJ,0,10,0.163,-7.062,,0,0.272,87.655,4,https://api.spotify.com/v1/tracks/4TJduXYW1Pg96EDNnfiwxJ,,0.885,,,
Right Thurr,0.15,0.866,250746,0.749,0l3GEbH3CviUytD6iX4wzg,0,2,0.0591,-3.977,,1,0.253,92.077,4,https://api.spotify.com/v1/tracks/0l3GEbH3CviUytD6iX4wzg,,0.891,,,
Into You,0.0162,0.623,244453,0.734,2meEiZKWkiN28gITzFwQo5,1.90E-06,9,0.145,-5.95,,1,0.107,107.853,4,https://api.spotify.com/v1/tracks/2meEiZKWkiN28gITzFwQo5,,0.372,,,
Where Is The Love?,0.104,0.835,272533,0.706,3CNqo3gYrfexdrtjFmC9he,0,5,0.137,-3.219,,1,0.193,94.086,4,https://api.spotify.com/v1/tracks/3CNqo3gYrfexdrtjFmC9he,,0.843,,,
Crazy In Love,0.00249,0.646,236133,0.77,5IVuqXILoxVWvWEPm82Jxr,0,2,0.0715,-6.596,,0,0.226,99.165,4,https://api.spotify.com/v1/tracks/5IVuqXILoxVWvWEPm82Jxr,,0.681,,,
Drift Away,0.181,0.583,255560,0.66,0RFgvrhkf9FiDRLA0BhzpZ,0,11,0.0979,-5.078,,1,0.0377,151.956,4,https://api.spotify.com/v1/tracks/0RFgvrhkf9FiDRLA0BhzpZ,,0.861,,,
Frontin' (feat. Jay-Z) - Club Mix,0.453,0.894,236506,0.404,0iFOG4Ki9aDmJUYUFHQlPG,1.57E-06,9,0.0801,-5.913,,0,0.13,102.009,4,https://api.spotify.com/v1/tracks/0iFOG4Ki9aDmJUYUFHQlPG,,0.759,,,
P.I.M.P.,0.0485,0.673,249466,0.785,2D1hlMwWWXpkc3CZJ5U351,3.65E-06,10,0.0397,-2.894,,0,0.351,84.607,4,https://api.spotify.com/v1/tracks/2D1hlMwWWXpkc3CZJ5U351,,0.85,,,
The Remedy (I Won't Worry),0.04,0.589,256440,0.867,4tK4ARuilOrBzwVQK73E0Y,0,10,0.306,-4.523,,1,0.0385,94.519,4,https://api.spotify.com/v1/tracks/4tK4ARuilOrBzwVQK73E0Y,,0.795,,,
Forever And For Always - Pop Red Edit,0.179,0.483,243493,0.79,3IvywxLUIb30oVLH8DWfh6,0,6,0.165,-4.737,,1,0.0371,85.992,4,https://api.spotify.com/v1/tracks/3IvywxLUIb30oVLH8DWfh6,,0.565,,,
Bring Me To Life,0.00895,0.316,235893,0.945,0COqiPhxzoWICwFCS4eZcp,1.85E-06,4,0.396,-3.169,,0,0.124,189.931,4,https://api.spotify.com/v1/tracks/0COqiPhxzoWICwFCS4eZcp,,0.32,,,
"Never Leave You - Uh Ooh, Uh Oooh! - DJ Kazzanova Reggaeton Mix",0.0347,0.839,192426,0.834,7z8aFQ2vr0fbdkuWBH3e6V,0.129,4,0.0837,-3.743,,0,0.0503,99.994,4,https://api.spotify.com/v1/tracks/7z8aFQ2vr0fbdkuWBH3e6V,,0.778,,,
Magic Stick,0.117,0.849,359973,0.499,0aULRU35N9kTj6O1xMULRR,4.97E-05,2,0.268,-7.872,,1,0.271,92.982,4,https://api.spotify.com/v1/tracks/0aULRU35N9kTj6O1xMULRR,,0.504,,,
Get Busy,0.615,0.735,211666,0.824,7C86DVl6REN8VPeGEMOf9q,0,10,0.158,-4.143,,0,0.036,100.202,4,https://api.spotify.com/v1/tracks/7C86DVl6REN8VPeGEMOf9q,,0.726,,,
Miss Independent,0.522,0.673,232000,0.683,34ceTg8ChN5HjrqiIYCn9Q,0,1,0.235,-5.693,,1,0.115,171.86,4,https://api.spotify.com/v1/tracks/34ceTg8ChN5HjrqiIYCn9Q,,0.713,,,
Rock Wit U (Awww Baby),0.433,0.712,209120,0.805,6pWzCKTrKrwbUPzY8RLCoP,0,4,0.179,-3.142,,0,0.0739,94.973,4,https://api.spotify.com/v1/tracks/6pWzCKTrKrwbUPzY8RLCoP,,0.851,,,
When I'm Gone,0.0529,0.535,281133,0.73,42YNobZ4HN3tRVEA47wLT6,0,1,0.253,-5.574,,1,0.355,74.89,4,https://api.spotify.com/v1/tracks/42YNobZ4HN3tRVEA47wLT6,,0.723,,,
21 Questions,0.388,0.547,224426,0.807,41bIQPBE1lFN0mmw6Lmssz,9.11E-05,6,0.0436,-4.083,,0,0.36,79.823,3,https://api.spotify.com/v1/tracks/41bIQPBE1lFN0mmw6Lmssz,,0.919,,,
Ignition - Remix,0.061,0.795,186066,0.523,5dNfHmqgr128gMY2tc5CeJ,0,1,0.0914,-7.165,,1,0.0423,133.024,4,https://api.spotify.com/v1/tracks/5dNfHmqgr128gMY2tc5CeJ,,0.855,,,
I Know What You Want,0.0142,0.648,324306,0.759,0YImOCkIJ2PWhCXaURCZnY,0,6,0.648,-4.315,,1,0.306,85.996,4,https://api.spotify.com/v1/tracks/0YImOCkIJ2PWhCXaURCZnY,,0.518,,,
Rock Your Body,0.202,0.891,267266,0.714,1AWQoqb9bSvzTjaLralEkT,0.000234,4,0.0521,-6.055,,0,0.14,100.972,4,https://api.spotify.com/v1/tracks/1AWQoqb9bSvzTjaLralEkT,,0.818,,,
Can't Let You Go (feat. Mike Shorey & Lil' Mo),0.231,0.646,223973,0.6,6lrRIfQDcikJ5y5DtyZPuJ,0,9,0.0794,-6.569,,1,0.458,192.082,4,https://api.spotify.com/v1/tracks/6lrRIfQDcikJ5y5DtyZPuJ,,0.811,,,
No Letting Go,0.0479,0.495,202013,0.819,5dWfl2PBpKHpBVdz95wxK1,0.000215,5,0.177,-5.656,,0,0.0444,100.213,4,https://api.spotify.com/v1/tracks/5dWfl2PBpKHpBVdz95wxK1,,0.318,,,
In Da Club,0.283,0.865,193466,0.73,4RY96Asd9IefaL3X4LOLZ8,0,6,0.0753,-2.813,,0,0.373,90.096,4,https://api.spotify.com/v1/tracks/4RY96Asd9IefaL3X4LOLZ8,,0.808,,,
How You Gonna Act Like That,0.107,0.733,294693,0.521,3OUApyz3jDB3syGUNGqB1d,0,3,0.0692,-3.657,,0,0.0457,112.913,4,https://api.spotify.com/v1/tracks/3OUApyz3jDB3syGUNGqB1d,,0.525,,,
Your Body Is a Wonderland,0.0206,0.647,249626,0.729,7vFv0yFGMJW3qVXbAd9BK9,0.0489,5,0.134,-6.251,,1,0.0236,94.01,4,https://api.spotify.com/v1/tracks/7vFv0yFGMJW3qVXbAd9BK9,,0.687,,,
"Bump, Bump, Bump",0.0956,0.833,282533,0.681,74jMwg2zsFMICzW3Wems6h,0,1,0.0414,-6.028,,0,0.215,95.48,4,https://api.spotify.com/v1/tracks/74jMwg2zsFMICzW3Wems6h,,0.887,,,
Sick Of Being Lonely,0.00202,0.706,229160,0.909,0Nv2fnDgOR1ld5SN670Jst,2.16E-05,8,0.275,-4.984,,1,0.112,173.819,4,https://api.spotify.com/v1/tracks/0Nv2fnDgOR1ld5SN670Jst,,0.808,,,
Don't Mess With My Man,0.114,0.879,213226,0.73,39YovPslPCXbFYhlYjsZ2Y,0,11,0.241,-4.369,,0,0.164,99.925,4,https://api.spotify.com/v1/tracks/39YovPslPCXbFYhlYjsZ2Y,,0.885,,,
"Wanksta - From ""8 Mile"" Soundtrack",0.0224,0.81,219400,0.868,6rpNe6gSkmiYW6BfSFATi5,0,1,0.145,-3.521,,1,0.156,81.018,4,https://api.spotify.com/v1/tracks/6rpNe6gSkmiYW6BfSFATi5,,0.884,,,
19 Somethin' - Greatest Hits Version,0.184,0.588,200466,0.813,0ElpjZyX8YBiXuYcDC1Ci9,0,4,0.0783,-5.042,,1,0.076,90.072,4,https://api.spotify.com/v1/tracks/0ElpjZyX8YBiXuYcDC1Ci9,,0.818,,,
Air Force Ones,0.087,0.777,304000,0.474,7kAFSrTIOiVZ0gnHBuAH3l,0,4,0.089,-10.211,,0,0.316,164.123,4,https://api.spotify.com/v1/tracks/7kAFSrTIOiVZ0gnHBuAH3l,,0.63,,,
Underneath It All,0.247,0.73,302720,0.71,4Ctmbw1hJks6cPrr6x8FbC,1.49E-06,4,0.39,-4.978,,1,0.0814,138.136,4,https://api.spotify.com/v1/tracks/4Ctmbw1hJks6cPrr6x8FbC,,0.875,,,
She Hates Me,0.00875,0.575,216640,0.746,1uwTmwkjv7wFImfzegvdI6,0,4,0.768,-5.393,,1,0.0326,109.789,4,https://api.spotify.com/v1/tracks/1uwTmwkjv7wFImfzegvdI6,,0.607,,,
Lose Yourself - Soundtrack Version,0.00704,0.698,326466,0.732,5Z01UMMf7V1o0MzF86s6WJ,0.000647,2,0.359,-4.522,,1,0.266,171.431,4,https://api.spotify.com/v1/tracks/5Z01UMMf7V1o0MzF86s6WJ,,0.0689,,,
Dontchange - Album Version (Edited),0.19,0.564,308560,0.555,3DkaXDmC0qaFNAxgLMuwX4,0,4,0.087,-6.611,,1,0.0345,101.884,4,https://api.spotify.com/v1/tracks/3DkaXDmC0qaFNAxgLMuwX4,,0.196,,,
Jenny from the Block - Track Masters Remix,0.00833,0.844,187840,0.754,4ZOyH6KjomjlqCz3oFqglr,3.42E-06,6,0.0575,-5.46,,1,0.207,100.002,4,https://api.spotify.com/v1/tracks/4ZOyH6KjomjlqCz3oFqglr,,0.961,,,
She'll Leave You With A Smile - 2001 Version,0.602,0.628,178760,0.566,0sKXWw2C1m3RMl4AX6JLlF,0.000216,4,0.202,-7.23,,1,0.0224,97.998,4,https://api.spotify.com/v1/tracks/0sKXWw2C1m3RMl4AX6JLlF,,0.501,,,
Dilemma,0.211,0.725,289173,0.534,0ARK753YaiJbpLUk7z5yIM,2.91E-05,2,0.221,-8.364,,0,0.167,168.119,4,https://api.spotify.com/v1/tracks/0ARK753YaiJbpLUk7z5yIM,,0.621,,,
Gimme The Light,0.141,0.778,228000,0.761,3SCVtAJq8li6HlKfM4M08u,4.61E-05,2,0.0441,-5.529,,1,0.0525,107.288,4,https://api.spotify.com/v1/tracks/3SCVtAJq8li6HlKfM4M08u,,0.923,,,
One Last Breath,0.00841,0.386,238240,0.677,42T2QQv3xgBlpQxaSP7lnK,0.00366,2,0.341,-5.83,,1,0.0346,126.602,4,https://api.spotify.com/v1/tracks/42T2QQv3xgBlpQxaSP7lnK,,0.195,,,
Luv U Better,0.218,0.646,287000,0.812,0HJYzGavqzjiKMmm4F0UZv,0,6,0.299,-3.932,,1,0.254,95.014,4,https://api.spotify.com/v1/tracks/0HJYzGavqzjiKMmm4F0UZv,,0.694,,,
Complicated,0.0572,0.585,244506,0.776,5xEM5hIgJ1jjgcEBfpkt2F,7.74E-06,5,0.3,-5.898,,1,0.0459,77.987,4,https://api.spotify.com/v1/tracks/5xEM5hIgJ1jjgcEBfpkt2F,,0.427,,,
Po' Folks (feat. Anthony Hamilton),0.212,0.854,255226,0.847,22F01qwlQDpxjPN8UQFz8n,0,2,0.0894,-3.03,,1,0.258,86.062,4,https://api.spotify.com/v1/tracks/22F01qwlQDpxjPN8UQFz8n,,0.651,,,
If You're Not The One,0.555,0.682,257160,0.547,4gJoAvFpDvaeqm2EKYGmhb,0,10,0.105,-7.705,,1,0.0318,120,4,https://api.spotify.com/v1/tracks/4gJoAvFpDvaeqm2EKYGmhb,,0.272,,,
A Thousand Miles,0.323,0.56,237493,0.825,4w1lzcaoZ1IC2K5TwjalRP,0,11,0.161,-3.862,,1,0.0379,94.931,4,https://api.spotify.com/v1/tracks/4w1lzcaoZ1IC2K5TwjalRP,,0.268,,,
Gangsta Lovin',0.0783,0.728,239266,0.826,0WgLpgUdThEpA5L5K0SKq7,0,1,0.101,-3.763,,0,0.0604,94.36,4,https://api.spotify.com/v1/tracks/0WgLpgUdThEpA5L5K0SKq7,,0.834,,,
"I Need a Girl Part 2 (feat. Loon, Ginuwine & Mario Winans)",0.421,0.713,285586,0.471,6Wt5QBzHp9vdSLAFlvdnDQ,0,1,0.0308,-7.392,,0,0.483,199.765,4,https://api.spotify.com/v1/tracks/6Wt5QBzHp9vdSLAFlvdnDQ,,0.781,,,
Move B***h - Album Version (Edited),0.181,0.582,271626,0.743,6fFVzV0jguS49aVPd0rEeH,0,8,0.101,-5.598,,1,0.172,177.615,4,https://api.spotify.com/v1/tracks/6fFVzV0jguS49aVPd0rEeH,,0.133,,,
Hot In Herre,0.218,0.965,228226,0.736,04KTF78FFg8sOHC1BADqbY,0,9,0.0595,-5.005,,0,0.144,107.07,4,https://api.spotify.com/v1/tracks/04KTF78FFg8sOHC1BADqbY,,0.921,,,
Soak Up The Sun,0.0418,0.715,292306,0.75,215JYyyUnrJ98NK3KEwu6d,0,4,0.139,-4.898,,1,0.0448,119.992,4,https://api.spotify.com/v1/tracks/215JYyyUnrJ98NK3KEwu6d,,0.71,,,
Just a Friend 2002 - Radio Edit,0.00541,0.538,214200,0.677,2cxbxpHrND6i4uvUGVvC9J,0,0,0.236,-6.099,,1,0.187,132.346,5,https://api.spotify.com/v1/tracks/2cxbxpHrND6i4uvUGVvC9J,,0.913,,,
Foolish,0.358,0.477,227386,0.728,6zMUIb4uce1CzpbjR3vMdN,0,0,0.11,-5.71,,1,0.0831,89.209,4,https://api.spotify.com/v1/tracks/6zMUIb4uce1CzpbjR3vMdN,,0.69,,,
Still Fly,0.0349,0.674,335613,0.61,563vSy3HB5NHxel1VGQCW6,1.12E-05,11,0.343,-3.546,,1,0.227,177.943,4,https://api.spotify.com/v1/tracks/563vSy3HB5NHxel1VGQCW6,,0.548,,,
Wherever You Will Go,0.0367,0.558,208600,0.719,5QpaGzWp0hwB5faV8dkbAz,0,2,0.115,-5.113,,1,0.0267,112.027,4,https://api.spotify.com/v1/tracks/5QpaGzWp0hwB5faV8dkbAz,,0.371,,,
Blurry,0.00916,0.431,304000,0.94,5ceGigL7CZQ3Ih6W8SIbv8,0,3,0.142,-4.462,,0,0.0563,157.477,4,https://api.spotify.com/v1/tracks/5ceGigL7CZQ3Ih6W8SIbv8,,0.484,,,
Halfcrazy - Album Version (Edited),0.428,0.488,254493,0.779,3oXNIpoUMdk8qGkwCeXqGv,0,11,0.0511,-6.49,,0,0.162,67.884,4,https://api.spotify.com/v1/tracks/3oXNIpoUMdk8qGkwCeXqGv,,0.499,,,
Oh Boy,0.0287,0.75,204706,0.771,4gdQ8QShlC3toP9Mkc8DwB,0,11,0.109,-5.623,,1,0.21,83.064,4,https://api.spotify.com/v1/tracks/4gdQ8QShlC3toP9Mkc8DwB,,0.822,,,
All You Wanted,0.00466,0.499,217680,0.72,0kr6d8wHDQPlzuET33NVn6,0.00303,8,0.122,-9.101,,1,0.0286,96.103,4,https://api.spotify.com/v1/tracks/0kr6d8wHDQPlzuET33NVn6,,0.652,,,
Wasting My Time,0.00171,0.449,269306,0.776,5dpAN1mjFPL38kh9kWsCiw,0,2,0.0698,-5.594,,1,0.0322,148.11,4,https://api.spotify.com/v1/tracks/5dpAN1mjFPL38kh9kWsCiw,,0.198,,,
How You Remind Me,0.00135,0.446,223840,0.764,0gmbgwZ8iqyMPmXefof8Yf,0,10,0.099,-5.042,,1,0.033,172.094,4,https://api.spotify.com/v1/tracks/0gmbgwZ8iqyMPmXefof8Yf,,0.543,,,
U Don't Have to Call,0.0478,0.793,269400,0.568,5PCJldueshnwqQVjS16543,3.57E-05,1,0.0304,-4.958,,1,0.0459,100.005,4,https://api.spotify.com/v1/tracks/5PCJldueshnwqQVjS16543,,0.806,,,
Don't Let Me Get Me - Radio Edit,0.00264,0.544,210626,0.849,0eXz79Tu1iKOtxAcN1WnvA,0,0,0.0371,-4.778,,0,0.094,98.376,4,https://api.spotify.com/v1/tracks/0eXz79Tu1iKOtxAcN1WnvA,,0.589,,,
Bad Girlfriend,0.00298,0.504,205626,0.957,5m7on0zpnmeAXy72ANrmfU,0,0,0.187,-2.657,,1,0.0529,135.013,4,https://api.spotify.com/v1/tracks/5m7on0zpnmeAXy72ANrmfU,,0.676,,,
Always On Time,0.205,0.607,245063,0.714,4hrae8atte6cRlSC9a7VCO,0,5,0.301,-6.007,,0,0.278,96.619,4,https://api.spotify.com/v1/tracks/4hrae8atte6cRlSC9a7VCO,,0.827,,,
My Sacrifice,0.000101,0.32,294600,0.88,2VSbEXqs6NbNiZSTcHlIDR,4.31E-06,2,0.076,-6.035,,1,0.0504,146.349,4,https://api.spotify.com/v1/tracks/2VSbEXqs6NbNiZSTcHlIDR,,0.257,,,
