,track,acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,valence
877,Dilemma,0.21100000000000002,0.725,289173,0.534,0ARK753YaiJbpLUk7z5yIM,2.9100000000000003e-05,2,0.221,-8.363999999999999,0,0.16699999999999998,168.11900000000003,4,https://api.spotify.com/v1/tracks/0ARK753YaiJbpLUk7z5yIM,0.621
878,Gimme The Light,0.141,0.778,228000,0.7609999999999999,3SCVtAJq8li6HlKfM4M08u,4.61e-05,2,0.0441,-5.529,1,0.0525,107.288,4,https://api.spotify.com/v1/tracks/3SCVtAJq8li6HlKfM4M08u,0.9229999999999999
879,One Last Breath,0.008409999999999999,0.386,238240,0.677,42T2QQv3xgBlpQxaSP7lnK,0.00366,2,0.341,-5.83,1,0.0346,126.602,4,https://api.spotify.com/v1/tracks/42T2QQv3xgBlpQxaSP7lnK,0.195
880,Luv U Better,0.218,0.6459999999999999,287000,0.812,0HJYzGavqzjiKMmm4F0UZv,0.0,6,0.299,-3.932,1,0.254,95.014,4,https://api.spotify.com/v1/tracks/0HJYzGavqzjiKMmm4F0UZv,0.6940000000000001
881,Complicated,0.0572,0.585,244506,0.7759999999999999,5xEM5hIgJ1jjgcEBfpkt2F,7.74e-06,5,0.3,-5.898,1,0.0459,77.987,4,https://api.spotify.com/v1/tracks/5xEM5hIgJ1jjgcEBfpkt2F,0.42700000000000005
882,Po' Folks (feat. Anthony Hamilton),0.212,0.8540000000000001,255226,0.847,22F01qwlQDpxjPN8UQFz8n,0.0,2,0.0894,-3.03,1,0.258,86.06200000000001,4,https://api.spotify.com/v1/tracks/22F01qwlQDpxjPN8UQFz8n,0.6509999999999999
883,If You're Not The One,0.555,0.682,257160,0.547,4gJoAvFpDvaeqm2EKYGmhb,0.0,10,0.105,-7.705,1,0.0318,120.0,4,https://api.spotify.com/v1/tracks/4gJoAvFpDvaeqm2EKYGmhb,0.272
884,A Thousand Miles,0.32299999999999995,0.56,237493,0.825,4w1lzcaoZ1IC2K5TwjalRP,0.0,11,0.161,-3.862,1,0.0379,94.931,4,https://api.spotify.com/v1/tracks/4w1lzcaoZ1IC2K5TwjalRP,0.268
885,Gangsta Lovin',0.0783,0.728,239266,0.826,0WgLpgUdThEpA5L5K0SKq7,0.0,1,0.10099999999999999,-3.763,0,0.0604,94.36,4,https://api.spotify.com/v1/tracks/0WgLpgUdThEpA5L5K0SKq7,0.8340000000000001
886,"I Need a Girl Part 2 (feat. Loon, Ginuwine & Mario Winans)",0.42100000000000004,0.713,285586,0.47100000000000003,6Wt5QBzHp9vdSLAFlvdnDQ,0.0,1,0.0308,-7.392,0,0.483,199.765,4,https://api.spotify.com/v1/tracks/6Wt5QBzHp9vdSLAFlvdnDQ,0.7809999999999999
887,Move B***h - Album Version (Edited),0.18100000000000002,0.5820000000000001,271626,0.743,6fFVzV0jguS49aVPd0rEeH,0.0,8,0.10099999999999999,-5.598,1,0.172,177.615,4,https://api.spotify.com/v1/tracks/6fFVzV0jguS49aVPd0rEeH,0.133
888,Hot In Herre,0.218,0.965,228226,0.736,04KTF78FFg8sOHC1BADqbY,0.0,9,0.0595,-5.005,0,0.14400000000000002,107.07,4,https://api.spotify.com/v1/tracks/04KTF78FFg8sOHC1BADqbY,0.9209999999999999
889,Soak Up The Sun,0.0418,0.715,292306,0.75,215JYyyUnrJ98NK3KEwu6d,0.0,4,0.139,-4.898,1,0.0448,119.992,4,https://api.spotify.com/v1/tracks/215JYyyUnrJ98NK3KEwu6d,0.71
890,Just a Friend 2002 - Radio Edit,0.00541,0.5379999999999999,214200,0.677,2cxbxpHrND6i4uvUGVvC9J,0.0,0,0.23600000000000002,-6.099,1,0.187,132.346,5,https://api.spotify.com/v1/tracks/2cxbxpHrND6i4uvUGVvC9J,0.9129999999999999
891,Foolish,0.358,0.47700000000000004,227386,0.728,6zMUIb4uce1CzpbjR3vMdN,0.0,0,0.11,-5.71,1,0.0831,89.209,4,https://api.spotify.com/v1/tracks/6zMUIb4uce1CzpbjR3vMdN,0.69
892,Still Fly,0.0349,0.674,335613,0.61,563vSy3HB5NHxel1VGQCW6,1.12e-05,11,0.34299999999999997,-3.5460000000000003,1,0.22699999999999998,177.94299999999998,4,https://api.spotify.com/v1/tracks/563vSy3HB5NHxel1VGQCW6,0.5479999999999999
893,Wherever You Will Go,0.0367,0.5579999999999999,208600,0.7190000000000001,5QpaGzWp0hwB5faV8dkbAz,0.0,2,0.115,-5.113,1,0.0267,112.027,4,https://api.spotify.com/v1/tracks/5QpaGzWp0hwB5faV8dkbAz,0.371
894,Blurry,0.00916,0.431,304000,0.94,5ceGigL7CZQ3Ih6W8SIbv8,0.0,3,0.142,-4.462,0,0.0563,157.477,4,https://api.spotify.com/v1/tracks/5ceGigL7CZQ3Ih6W8SIbv8,0.484
895,Halfcrazy - Album Version (Edited),0.428,0.488,254493,0.779,3oXNIpoUMdk8qGkwCeXqGv,0.0,11,0.0511,-6.49,0,0.162,67.884,4,https://api.spotify.com/v1/tracks/3oXNIpoUMdk8qGkwCeXqGv,0.499
896,Oh Boy,0.0287,0.75,204706,0.7709999999999999,4gdQ8QShlC3toP9Mkc8DwB,0.0,11,0.109,-5.622999999999999,1,0.21,83.064,4,https://api.spotify.com/v1/tracks/4gdQ8QShlC3toP9Mkc8DwB,0.8220000000000001
897,All You Wanted,0.00466,0.499,217680,0.72,0kr6d8wHDQPlzuET33NVn6,0.00303,8,0.122,-9.101,1,0.0286,96.103,4,https://api.spotify.com/v1/tracks/0kr6d8wHDQPlzuET33NVn6,0.652
898,Wasting My Time,0.0017100000000000001,0.449,269306,0.7759999999999999,5dpAN1mjFPL38kh9kWsCiw,0.0,2,0.0698,-5.593999999999999,1,0.0322,148.11,4,https://api.spotify.com/v1/tracks/5dpAN1mjFPL38kh9kWsCiw,0.198
899,How You Remind Me,0.00135,0.446,223840,0.764,0gmbgwZ8iqyMPmXefof8Yf,0.0,10,0.099,-5.042,1,0.033,172.09400000000002,4,https://api.spotify.com/v1/tracks/0gmbgwZ8iqyMPmXefof8Yf,0.5429999999999999
900,U Don't Have to Call,0.0478,0.7929999999999999,269400,0.568,5PCJldueshnwqQVjS16543,3.570000000000001e-05,1,0.0304,-4.958,1,0.0459,100.005,4,https://api.spotify.com/v1/tracks/5PCJldueshnwqQVjS16543,0.8059999999999999
901,Don't Let Me Get Me - Radio Edit,0.00264,0.544,210626,0.8490000000000001,0eXz79Tu1iKOtxAcN1WnvA,0.0,0,0.0371,-4.7780000000000005,0,0.094,98.376,4,https://api.spotify.com/v1/tracks/0eXz79Tu1iKOtxAcN1WnvA,0.589
902,Bad Girlfriend,0.00298,0.504,205626,0.9570000000000001,5m7on0zpnmeAXy72ANrmfU,0.0,0,0.187,-2.657,1,0.0529,135.013,4,https://api.spotify.com/v1/tracks/5m7on0zpnmeAXy72ANrmfU,0.6759999999999999
903,Always On Time,0.205,0.607,245063,0.7140000000000001,4hrae8atte6cRlSC9a7VCO,0.0,5,0.301,-6.007000000000001,0,0.278,96.619,4,https://api.spotify.com/v1/tracks/4hrae8atte6cRlSC9a7VCO,0.8270000000000001
904,My Sacrifice,0.000101,0.32,294600,0.88,2VSbEXqs6NbNiZSTcHlIDR,4.31e-06,2,0.076,-6.035,1,0.0504,146.349,4,https://api.spotify.com/v1/tracks/2VSbEXqs6NbNiZSTcHlIDR,0.257
905,Can't Fight The Moonlight,0.40299999999999997,0.628,215506,0.8340000000000001,10FP9hm2aFfAIKEopqaG9D,0.0,6,0.051,-6.341,0,0.0497,97.865,4,https://api.spotify.com/v1/tracks/10FP9hm2aFfAIKEopqaG9D,0.626
906,Family Affair,0.138,0.925,265866,0.56,3aw9iWUQ3VrPQltgwvN9Xu,1.1900000000000001e-05,8,0.0861,-3.795,0,0.0436,92.895,4,https://api.spotify.com/v1/tracks/3aw9iWUQ3VrPQltgwvN9Xu,0.966
907,"Lights, Camera, Action!",0.128,0.8009999999999999,261026,0.9309999999999999,36gOOIQaBwXZVKL5z2vC3Z,0.0,1,0.145,-6.602,1,0.0727,105.52600000000001,4,https://api.spotify.com/v1/tracks/36gOOIQaBwXZVKL5z2vC3Z,0.8079999999999999
908,Superman (It's Not Easy),0.0733,0.382,221693,0.41600000000000004,3TwtrR1yNLY1PMPsrGQpOp,0.0,0,0.0719,-9.302999999999999,1,0.0302,102.089,4,https://api.spotify.com/v1/tracks/3TwtrR1yNLY1PMPsrGQpOp,0.125
909,U Got It Bad,0.0227,0.816,247840,0.5,7J41dYQolQJEtj3UmKLu5r,1.53e-06,1,0.0733,-4.551,1,0.03,124.037,4,https://api.spotify.com/v1/tracks/7J41dYQolQJEtj3UmKLu5r,0.649
910,Get the Party Started,0.0012699999999999999,0.8059999999999999,191666,0.902,2u1hMwcB9TwziV6P7jdyxX,0.0,11,0.212,-3.387,0,0.0475,128.94299999999998,4,https://api.spotify.com/v1/tracks/2u1hMwcB9TwziV6P7jdyxX,0.961
911,"Whenever, Wherever",0.23600000000000002,0.7929999999999999,196160,0.8320000000000001,2lnzGkdtDj5mtlcOW2yRtG,1.12e-05,1,0.20199999999999999,-4.862,0,0.0406,107.661,4,https://api.spotify.com/v1/tracks/2lnzGkdtDj5mtlcOW2yRtG,0.872
912,A Woman's Worth,0.331,0.667,303333,0.41,0rimetBQIYXE3uMCbuXBUa,0.0,4,0.064,-8.323,0,0.138,75.069,4,https://api.spotify.com/v1/tracks/0rimetBQIYXE3uMCbuXBUa,0.493
913,It's Been Awhile,0.0018899999999999998,0.509,264706,0.774,25CMmGsl22APKhfuj4Tp7j,0.000549,6,0.14300000000000002,-4.053999999999999,1,0.0338,116.529,4,https://api.spotify.com/v1/tracks/25CMmGsl22APKhfuj4Tp7j,0.0824
914,Differences,0.318,0.562,265533,0.594,0Uyh92tLyb9JawG8lmWCzJ,0.0,3,0.311,-4.578,0,0.0558,62.876000000000005,4,https://api.spotify.com/v1/tracks/0Uyh92tLyb9JawG8lmWCzJ,0.423
915,Hanging By A Moment,0.000983,0.531,216066,0.855,0wqOReZDnrefefEsrIGeR4,0.0,1,0.0716,-4.95,1,0.0352,124.57799999999999,4,https://api.spotify.com/v1/tracks/0wqOReZDnrefefEsrIGeR4,0.424
916,I'm Real - Murder Remix,0.273,0.708,262133,0.5870000000000001,6MLsahMK3VvH9NUwXOktdS,0.0,11,0.0718,-7.93,0,0.151,83.46,4,https://api.spotify.com/v1/tracks/6MLsahMK3VvH9NUwXOktdS,0.5539999999999999
917,You Raise Me Up,0.6729999999999999,0.25,292333,0.136,4TbNLKRLKlxZDlS0pu7Lsy,0.000157,10,0.107,-12.162,1,0.037000000000000005,118.086,4,https://api.spotify.com/v1/tracks/4TbNLKRLKlxZDlS0pu7Lsy,0.0981
918,Hit 'Em Up Style (Oops!) - Remix Radio Mix,0.2,0.7,250706,0.774,4zYTZvtcww7OWKie7fxA9E,0.0,5,0.40399999999999997,-4.9830000000000005,0,0.0466,90.0,4,https://api.spotify.com/v1/tracks/4zYTZvtcww7OWKie7fxA9E,0.652
919,Be Like That,0.00536,0.48700000000000004,265906,0.7020000000000001,3PbHle8KhJp6GuO1jLdEmQ,4.93e-06,7,0.129,-6.042999999999999,1,0.0238,95.973,4,https://api.spotify.com/v1/tracks/3PbHle8KhJp6GuO1jLdEmQ,0.306
920,Where the Party At,0.31,0.596,232573,0.6609999999999999,5mNV8Mz59bzyuQ53gTw0c0,0.0,5,0.0847,-6.239,0,0.226,129.491,5,https://api.spotify.com/v1/tracks/5mNV8Mz59bzyuQ53gTw0c0,0.86
921,Let Me Blow Ya Mind,0.243,0.909,229933,0.539,3RmKpob8xzv1pzHEQrMJah,0.0,8,0.0674,-4.2780000000000005,0,0.11599999999999999,90.038,4,https://api.spotify.com/v1/tracks/3RmKpob8xzv1pzHEQrMJah,0.8690000000000001
922,One Minute Man (feat. Ludacris),0.0266,0.622,252986,0.669,0jG92AlXau21qgCQRxGLic,2.97e-06,9,0.152,-8.419,1,0.32899999999999996,93.839,4,https://api.spotify.com/v1/tracks/0jG92AlXau21qgCQRxGLic,0.57
923,U Remind Me,0.19399999999999998,0.657,266893,0.629,2QsZVnbWVSjKMXK6K3uRBL,0.0,6,0.254,-4.938,1,0.0782,93.985,4,https://api.spotify.com/v1/tracks/2QsZVnbWVSjKMXK6K3uRBL,0.726
924,Peaches And Cream,0.00277,0.677,193093,0.52,2SLZ2rX5773RS16mcqBxG7,0.0,4,0.0532,-6.255,0,0.33399999999999996,203.862,4,https://api.spotify.com/v1/tracks/2SLZ2rX5773RS16mcqBxG7,0.768
925,Follow Me,0.439,0.8170000000000001,218439,0.585,4KoecuyOpZaNFZ0UqVsllc,0.0,5,0.147,-4.688,1,0.0301,105.014,4,https://api.spotify.com/v1/tracks/4KoecuyOpZaNFZ0UqVsllc,0.9159999999999999
926,What I Really Meant To Say,0.09300000000000001,0.503,200093,0.6709999999999999,2YhdP9Wq1yH2pshQ6sWnHo,3.37e-05,1,0.17600000000000002,-5.7170000000000005,1,0.0284,140.115,4,https://api.spotify.com/v1/tracks/2YhdP9Wq1yH2pshQ6sWnHo,0.381
927,I'm Already There,0.61,0.377,253373,0.395,34Vn9nKfztyLco9lJazy4j,0.0,3,0.295,-8.622,1,0.0332,133.296,4,https://api.spotify.com/v1/tracks/34Vn9nKfztyLco9lJazy4j,0.221
928,Ride Wit Me,0.0668,0.8540000000000001,291781,0.6920000000000001,06iMqWThw4w8fTFyccvOwr,0.0,7,0.247,-6.625,1,0.0479,101.865,4,https://api.spotify.com/v1/tracks/06iMqWThw4w8fTFyccvOwr,0.753
929,She Couldn't Change Me,0.00436,0.67,260133,0.823,3zjLEJ6EPYJHZRtWGMhMSJ,0.000192,5,0.318,-10.592,1,0.033,117.44,4,https://api.spotify.com/v1/tracks/3zjLEJ6EPYJHZRtWGMhMSJ,0.787
930,I'm Like A Bird,0.147,0.616,243160,0.633,2tP7ZekzXfduShx8C6cbll,1.48e-06,10,0.28800000000000003,-5.0760000000000005,1,0.0383,89.64399999999999,4,https://api.spotify.com/v1/tracks/2tP7ZekzXfduShx8C6cbll,0.58
931,I Hope You Dance,0.0524,0.41600000000000004,294533,0.446,65B1tEOv5W294uCKbmEcFV,0.0,7,0.0891,-9.557,0,0.0291,151.328,4,https://api.spotify.com/v1/tracks/65B1tEOv5W294uCKbmEcFV,0.278
932,If You're Gone,0.42700000000000005,0.544,274933,0.659,2f5N826udWfjT9iomeaBJt,1.33e-06,9,0.126,-7.191,1,0.0298,109.93299999999999,4,https://api.spotify.com/v1/tracks/2f5N826udWfjT9iomeaBJt,0.361
933,Put It On Me,0.0033200000000000005,0.687,262826,0.785,0OvwzS8FX73Bw7ykMRmffU,0.0,1,0.0516,-4.953,0,0.325,186.24400000000003,4,https://api.spotify.com/v1/tracks/0OvwzS8FX73Bw7ykMRmffU,0.785
934,Stranger In My House,0.10300000000000001,0.6759999999999999,285386,0.601,08GOEVXupC6ECbulhPGQKm,0.0,0,0.147,-4.905,1,0.0297,119.94,4,https://api.spotify.com/v1/tracks/08GOEVXupC6ECbulhPGQKm,0.20600000000000002
935,Love Don't Cost a Thing,0.00305,0.7859999999999999,221226,0.8420000000000001,1fgvJXlcZ7uIddMpqsqw0L,3.54e-06,4,0.473,-5.115,0,0.0707,97.57700000000001,4,https://api.spotify.com/v1/tracks/1fgvJXlcZ7uIddMpqsqw0L,0.685
936,No More (Baby I'ma Do Right),0.102,0.721,263440,0.723,5zn1hpm9N0ylKB7kOtpCw2,4.4e-06,2,0.0651,-7.08,0,0.0631,88.93299999999999,4,https://api.spotify.com/v1/tracks/5zn1hpm9N0ylKB7kOtpCw2,0.7609999999999999
937,Ms. Jackson,0.142,0.843,270506,0.805,0I3q5fE6wg7LIfHGngUTnV,0.0,4,0.0771,-5.946000000000001,0,0.26899999999999996,94.946,4,https://api.spotify.com/v1/tracks/0I3q5fE6wg7LIfHGngUTnV,0.615
938,Crazy for This Girl,0.000487,0.457,202026,0.9259999999999999,2gdt70w8DOCWGq1HdkgSUd,5.6899999999999994e-05,0,0.0949,-5.461,1,0.038,93.964,4,https://api.spotify.com/v1/tracks/2gdt70w8DOCWGq1HdkgSUd,0.41
939,He Loves U Not,0.27399999999999997,0.76,227840,0.489,0ainPEu96ZusWisaFmIoeU,0.0,8,0.152,-12.034,1,0.26899999999999996,155.874,4,https://api.spotify.com/v1/tracks/0ainPEu96ZusWisaFmIoeU,0.716
940,Kryptonite,0.006640000000000001,0.545,233933,0.865,6ZOBP3NvffbU4SZcrnt1k6,1.12e-05,11,0.168,-5.707999999999999,0,0.0286,99.01,4,https://api.spotify.com/v1/tracks/6ZOBP3NvffbU4SZcrnt1k6,0.5429999999999999
941,This I Promise You,0.354,0.55,284760,0.5870000000000001,46n2EGFnPC3tzWCN1Aqe26,0.0,2,0.128,-6.279,1,0.0329,165.975,4,https://api.spotify.com/v1/tracks/46n2EGFnPC3tzWCN1Aqe26,0.466
942,Case Of The Ex (Whatcha Gonna Do),0.0565,0.78,236826,0.69,1ak0S3NhwWrUgNlQhJ1412,8.190000000000001e-05,1,0.0716,-4.958,0,0.0445,98.00200000000001,4,https://api.spotify.com/v1/tracks/1ak0S3NhwWrUgNlQhJ1412,0.341
943,What's Your Fantasy (Featuring Shawna),0.171,0.914,275906,0.813,4LwOrnuxJwR7C5Sw4liY4Z,0.0,9,0.124,-3.6069999999999998,1,0.163,140.089,4,https://api.spotify.com/v1/tracks/4LwOrnuxJwR7C5Sw4liY4Z,0.9620000000000001
944,E.I.,0.0884,0.835,285906,0.49700000000000005,703b51gh4ah7GYTYwKphj5,0.0,2,0.0777,-7.876,0,0.16,89.861,4,https://api.spotify.com/v1/tracks/703b51gh4ah7GYTYwKphj5,0.373
945,Gotta Tell You,0.22899999999999998,0.7290000000000001,201066,0.752,7ccz9p1ErD6Kq5ZSQmyvLm,0.0,0,0.19,-4.478,0,0.027999999999999997,110.007,4,https://api.spotify.com/v1/tracks/7ccz9p1ErD6Kq5ZSQmyvLm,0.792
946,Pinch Me,0.0151,0.68,285160,0.857,2RQ3fWFZJJe4G5KkHEACww,2.8800000000000002e-05,7,0.055999999999999994,-4.132,1,0.0373,95.34899999999999,4,https://api.spotify.com/v1/tracks/2RQ3fWFZJJe4G5KkHEACww,0.794
947,Best of Intentions,0.363,0.659,257399,0.46799999999999997,7v3BvPRQS4DcsDzYU0BiVd,0.0,8,0.0964,-7.439,1,0.0232,99.066,4,https://api.spotify.com/v1/tracks/7v3BvPRQS4DcsDzYU0BiVd,0.37
948,Don't Think I'm Not,0.0661,0.8590000000000001,243533,0.622,487Dyzs7Xbbk4hIWYyYT80,0.0,11,0.0394,-8.196,1,0.0445,134.007,4,https://api.spotify.com/v1/tracks/487Dyzs7Xbbk4hIWYyYT80,0.433
949,(Hot S**t) Country Grammar,0.0171,0.889,258426,0.643,4B4y6zANvKgcu54S4U9f89,0.0,2,0.23600000000000002,-6.695,1,0.149,81.37100000000001,4,https://api.spotify.com/v1/tracks/4B4y6zANvKgcu54S4U9f89,0.6409999999999999
950,(Hot S**t) Country Grammar,0.0171,0.889,258426,0.643,4B4y6zANvKgcu54S4U9f89,0.0,2,0.23600000000000002,-6.695,1,0.149,81.37100000000001,4,https://api.spotify.com/v1/tracks/4B4y6zANvKgcu54S4U9f89,0.6409999999999999
951,Bag Lady,0.365,0.7240000000000001,348893,0.41600000000000004,7BgUcOjSOlKJXASLgJ6bx1,0.0,5,0.0969,-8.964,0,0.0841,151.181,4,https://api.spotify.com/v1/tracks/7BgUcOjSOlKJXASLgJ6bx1,0.578
952,Best of Intentions,0.363,0.659,257399,0.46799999999999997,7v3BvPRQS4DcsDzYU0BiVd,0.0,8,0.0964,-7.439,1,0.0232,99.066,4,https://api.spotify.com/v1/tracks/7v3BvPRQS4DcsDzYU0BiVd,0.37
953,Born to Fly,0.009309999999999999,0.612,336360,0.6629999999999999,1zmvaeDthBdtthb4RgYr9a,0.0152,1,0.0637,-9.314,1,0.035,100.178,4,https://api.spotify.com/v1/tracks/1zmvaeDthBdtthb4RgYr9a,0.5579999999999999
954,Case Of The Ex (Whatcha Gonna Do),0.0565,0.78,236826,0.69,1ak0S3NhwWrUgNlQhJ1412,8.190000000000001e-05,1,0.0716,-4.958,0,0.0445,98.00200000000001,4,https://api.spotify.com/v1/tracks/1ak0S3NhwWrUgNlQhJ1412,0.341
955,Crazy for This Girl,0.000487,0.457,202026,0.9259999999999999,2gdt70w8DOCWGq1HdkgSUd,5.6899999999999994e-05,0,0.0949,-5.461,1,0.038,93.964,4,https://api.spotify.com/v1/tracks/2gdt70w8DOCWGq1HdkgSUd,0.41
956,Don't Think I'm Not,0.0661,0.8590000000000001,243533,0.622,487Dyzs7Xbbk4hIWYyYT80,0.0,11,0.0394,-8.196,1,0.0445,134.007,4,https://api.spotify.com/v1/tracks/487Dyzs7Xbbk4hIWYyYT80,0.433
957,E.I.,0.0884,0.835,285906,0.49700000000000005,703b51gh4ah7GYTYwKphj5,0.0,2,0.0777,-7.876,0,0.16,89.861,4,https://api.spotify.com/v1/tracks/703b51gh4ah7GYTYwKphj5,0.373
958,Gotta Tell You,0.22899999999999998,0.7290000000000001,201066,0.752,7ccz9p1ErD6Kq5ZSQmyvLm,0.0,0,0.19,-4.478,0,0.027999999999999997,110.007,4,https://api.spotify.com/v1/tracks/7ccz9p1ErD6Kq5ZSQmyvLm,0.792
959,He Loves U Not,0.27399999999999997,0.76,227840,0.489,0ainPEu96ZusWisaFmIoeU,0.0,8,0.152,-12.034,1,0.26899999999999996,155.874,4,https://api.spotify.com/v1/tracks/0ainPEu96ZusWisaFmIoeU,0.716
960,If You're Gone,0.42700000000000005,0.544,274933,0.659,2f5N826udWfjT9iomeaBJt,1.33e-06,9,0.126,-7.191,1,0.0298,109.93299999999999,4,https://api.spotify.com/v1/tracks/2f5N826udWfjT9iomeaBJt,0.361
961,Just Another Day In Paradise,0.35100000000000003,0.596,233880,0.706,4LlNoNZflek4hZyZigCxpW,0.0,2,0.36,-5.562,1,0.0262,146.088,4,https://api.spotify.com/v1/tracks/4LlNoNZflek4hZyZigCxpW,0.7040000000000001
962,Just Friends (Sunny),0.456,0.777,251426,0.382,5jgEJXjECdlhzNgfITSTVm,0.0,9,0.348,-7.897,0,0.129,94.969,4,https://api.spotify.com/v1/tracks/5jgEJXjECdlhzNgfITSTVm,0.542
963,Kryptonite,0.006640000000000001,0.545,233933,0.865,6ZOBP3NvffbU4SZcrnt1k6,1.12e-05,11,0.168,-5.707999999999999,0,0.0286,99.01,4,https://api.spotify.com/v1/tracks/6ZOBP3NvffbU4SZcrnt1k6,0.5429999999999999
964,Ms. Jackson,0.142,0.843,270506,0.805,0I3q5fE6wg7LIfHGngUTnV,0.0,4,0.0771,-5.946000000000001,0,0.26899999999999996,94.946,4,https://api.spotify.com/v1/tracks/0I3q5fE6wg7LIfHGngUTnV,0.615
965,My First Love,0.0351,0.639,268515,0.377,5kb6SkdQIq6eEPBA63oRag,2.66e-06,11,0.151,-8.468,0,0.0347,126.024,4,https://api.spotify.com/v1/tracks/5kb6SkdQIq6eEPBA63oRag,0.39899999999999997
966,Pinch Me,0.0151,0.68,285160,0.857,2RQ3fWFZJJe4G5KkHEACww,2.8800000000000002e-05,7,0.055999999999999994,-4.132,1,0.0373,95.34899999999999,4,https://api.spotify.com/v1/tracks/2RQ3fWFZJJe4G5KkHEACww,0.794
967,Shape of My Heart,0.252,0.575,230093,0.7859999999999999,35o9a4iAfLl5jRmqMX9c1D,0.0,9,0.159,-4.353,1,0.0296,96.102,4,https://api.spotify.com/v1/tracks/35o9a4iAfLl5jRmqMX9c1D,0.518
968,"Kiss the Girl - From ""The Little Mermaid""/ Soundtrack Version",0.679,0.67,163666,0.225,5yxwEIMUMv9re3fsVDIZ9A,0.0,0,0.0853,-16.555,1,0.0503,134.871,4,https://api.spotify.com/v1/tracks/5yxwEIMUMv9re3fsVDIZ9A,0.741
969,This I Promise You,0.354,0.55,284760,0.5870000000000001,46n2EGFnPC3tzWCN1Aqe26,0.0,2,0.128,-6.279,1,0.0329,165.975,4,https://api.spotify.com/v1/tracks/46n2EGFnPC3tzWCN1Aqe26,0.466
970,What's Your Fantasy (Featuring Shawna),0.171,0.914,275906,0.813,4LwOrnuxJwR7C5Sw4liY4Z,0.0,9,0.124,-3.6069999999999998,1,0.163,140.089,4,https://api.spotify.com/v1/tracks/4LwOrnuxJwR7C5Sw4liY4Z,0.9620000000000001
971,Doesn't Really Matter,0.0791,0.773,264973,0.8,1G6fZu8udnnkJgg8NUoHak,0.00259,5,0.11,-2.875,0,0.0825,99.29299999999999,4,https://api.spotify.com/v1/tracks/1G6fZu8udnnkJgg8NUoHak,0.7909999999999999
972,He Wasn't Man Enough,0.009470000000000001,0.7390000000000001,261933,0.9470000000000001,7f1Dmr246cJ9uQYdbplTbh,2.99e-05,11,0.326,-1.915,0,0.0412,88.009,4,https://api.spotify.com/v1/tracks/7f1Dmr246cJ9uQYdbplTbh,0.763
973,Absolutely (Story of a Girl) - Radio Mix,0.000891,0.48100000000000004,189333,0.94,3mNecsYFb6LQg7822DPXCP,0.0,7,0.0939,-5.204,1,0.066,96.493,4,https://api.spotify.com/v1/tracks/3mNecsYFb6LQg7822DPXCP,0.66
974,It's Gonna Be Me,0.0407,0.636,192426,0.873,2AW37v0bDyuOzGP3XnmFuA,1.27e-06,0,0.0372,-4.672,0,0.071,165.071,4,https://api.spotify.com/v1/tracks/2AW37v0bDyuOzGP3XnmFuA,0.9079999999999999
975,Let's Get Married,0.175,0.7609999999999999,263226,0.627,1PmHkalaUHhh0fz23SBHDL,0.0,1,0.128,-5.553999999999999,1,0.0538,109.821,4,https://api.spotify.com/v1/tracks/1PmHkalaUHhh0fz23SBHDL,0.8909999999999999
976,How You Gonna Act Like That,0.107,0.733,294693,0.521,3OUApyz3jDB3syGUNGqB1d,0.0,3,0.0692,-3.657,0,0.0457,112.913,4,https://api.spotify.com/v1/tracks/3OUApyz3jDB3syGUNGqB1d,0.525
977,Bye Bye Bye,0.031,0.61,200400,0.9259999999999999,62bOmKYxYg7dhrC6gH9vFn,0.0012,8,0.0821,-4.843,0,0.0479,172.638,4,https://api.spotify.com/v1/tracks/62bOmKYxYg7dhrC6gH9vFn,0.861
